Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP
2004-09-17,15.6233117114,,2.38650382217,,11.5219390606,14.563651481,30.6378211639,150.700233033,21.0399171526,24.0544573834,27.0646231381,12.6808046239,24.3983997349,24.2974337429,,24.5959765314,7.85590189995,18.8447463208
2004-09-20,15.8552735446,,2.4231302944,,11.4131033056,14.4516755959,30.5304814501,151.484222685,21.1266634377,23.9595187274,28.2532477901,12.5286653963,24.2553174,24.2375263657,,24.5117617605,7.76849566443,18.8447463208
2004-09-21,15.9098527995,,2.44240738505,,11.4905441313,14.6043699847,30.5304814501,152.137547394,21.3238140856,25.2087115703,28.3901197198,12.6884115853,24.4384627886,24.1776189885,,24.6328204936,7.87082491577,18.8849147813
2004-09-22,15.4663963536,,2.37236728903,,11.3398484705,14.2548694948,30.0934554725,152.006882452,21.2134097228,24.4042313795,27.6409259997,12.5743071646,24.0492788379,23.6684062821,,24.5959765314,7.83245144652,18.7414559939
2004-09-23,15.4322843192,,2.39485722812,,11.4570562066,14.3770250058,30.1087897173,148.522484001,21.2134097228,24.6090990057,27.8210206439,12.5438793191,23.7688374616,23.6034655304,,24.2906979868,7.70219530196,18.6152122609
2004-09-24,14.8864917704,,2.39614236749,,11.4947301218,14.3668453799,30.047452738,152.181102375,21.1503215154,24.1656355465,26.9853814946,12.4678097052,23.7631141682,23.8532376524,,24.3591224882,7.75557896776,18.5750438004
2004-09-27,14.5658386479,,2.41156404001,,11.3817083763,14.3973842577,29.4264158226,151.135782839,21.0162590748,23.9207304499,26.8701209223,12.2548147865,23.5170125523,24.0380690227,,24.2749077172,7.52709687813,18.5635670974
2004-09-28,14.5249042068,,2.44433509411,,11.3879873621,14.4245299268,30.0167842484,154.402406388,21.0556892044,24.3355696951,26.9925852804,12.2624217479,23.482672792,23.9681328285,,24.3064882563,7.52069083823,18.5578287459
2004-09-29,14.7432212263,,2.48545955416,,11.3440344611,14.356665754,29.9474080136,152.877982065,21.3159280597,24.820381825,27.8354282155,12.6503767784,23.9462595568,24.6674947702,,24.1959563695,7.72781946155,18.42010831
2004-09-30,14.7159315989,,2.48995754198,,11.241477692,14.3736317972,30.8801329479,154.57662631,21.3317001116,24.7254186243,27.9362812162,12.9166204268,23.6486483004,24.2928365872,,24.2906979868,7.86875233926,18.339771389
2004-10-01,15.6847133731,,2.48481698447,,11.5156600747,14.3159472503,31.6818138831,154.837956194,21.4894206299,24.9853179104,28.728697651,12.8025160061,24.0721720114,24.9272577771,,24.4170201432,7.83885748642,18.5233986369
2004-10-04,16.0599457504,,2.49252782073,,11.3126395318,14.3193404589,32.6607896406,152.877982065,21.6077110187,25.3926600608,29.0888869395,13.0839735772,24.5929917102,25.2269843235,,24.4486006823,7.97338432424,18.466015122
2004-10-05,15.834806324,,2.52979686265,,11.2017107815,14.3464861281,32.5914134058,156.710820362,21.2212957487,25.5500990514,28.822346866,12.9622621951,24.9650057808,25.0771210503,,24.5380788764,7.96484293771,18.5119219339
2004-10-06,15.7051805937,,2.61140321306,,11.3251975035,14.3193404589,32.5914134058,159.28056422,21.284383956,25.8249925271,28.8583657948,12.9850830792,25.0508551817,25.4717610031,,24.5538691459,7.99046709729,18.5922588549
2004-10-07,15.5073307947,,2.54586110486,,11.1284559464,14.0241313073,32.1674475266,154.794401214,21.0399171526,25.515112609,28.5197878636,12.840550813,24.5071423093,25.4268020211,,24.3485956418,8.03317402994,18.4774918249
2004-10-08,15.1662104517,,2.50987720232,,11.0761310642,13.8544708753,31.6355630599,155.317060981,21.1030053599,24.8553682673,27.8354282155,12.9622621951,23.8432402757,23.9981054832,,24.4486006823,7.96057224444,18.5807821519
2004-10-11,15.1184536036,,2.47967642697,,11.1054329983,13.9698399691,31.2193056512,152.877982065,21.2134097228,25.4601339139,27.6553335712,13.000297002,24.0836185982,24.3228092418,,24.4433372591,8.07374561595,18.5004452309
2004-10-12,14.954715839,,2.46039933632,,11.1493858993,14.0852090628,31.1190955343,151.484222685,20.9610568934,25.9949266757,27.1582723531,12.8253368902,23.9405362634,24.2278958354,,24.7380889573,7.93494808486,18.5119219339
2004-10-13,15.3026585889,,2.5542145108,,11.0782240595,14.0512769764,31.0728447112,148.043379214,18.8712600248,25.6250699993,27.5472767847,13.0079039634,23.5914153664,23.5734928757,,24.3959664504,7.94776016465,18.2766495225
2004-10-14,15.1048087899,,2.89027845776,,11.0489221255,14.0034719029,28.1127920272,148.086934194,18.5479329621,25.6100758097,26.8413057792,12.9926900406,23.3281438703,24.3328001267,,24.5064983373,7.87942907243,18.2422194135
2004-10-15,15.5482652359,,2.92369208155,,11.009155215,14.1229845867,26.964229918,146.736729794,18.5479329621,25.7300293264,26.9133436369,12.9090134654,23.3796535109,24.8273489283,,24.6328204936,7.97979036413,18.4947068794
2004-10-18,15.6710685594,,3.06827026141,,11.0928750265,14.1195699386,27.2725687393,149.001588788,18.6425652731,26.5247213744,26.94215878,13.061152693,23.7287744079,24.7174491946,,24.5538691459,8.17410690765,18.316817983
2004-10-19,15.5005083879,,3.04706546169,,10.9045054506,14.129813883,25.5535798108,143.339441304,18.9028041284,26.7646284077,27.2086988535,12.9850830792,23.3853768043,24.7174491946,,24.353859065,8.33852859833,18.1389290865
2004-10-20,16.1895714808,,3.05027831014,,10.6596250019,14.1366431792,26.208799806,144.776755665,19.0841827246,26.824605166,27.5616843562,12.8709786585,23.1736149487,24.9072760073,,24.3380687954,8.32571651853,18.0012086506
2004-10-21,16.7558312503,,3.08047908548,,10.5591612281,14.0342037359,26.2165082765,148.391819059,19.1551569579,27.2394444112,29.0312566533,12.9166204268,23.2537410562,25.2569569781,,24.3012248332,8.42607781024,18.19057425
2004-10-22,16.3055523974,,3.04642289201,,10.8312506155,13.9522521812,26.6327656852,150.48245813,18.8081718174,26.8595916084,27.8210206439,12.7796951219,22.916066746,24.8773033527,,24.7433523805,8.25738542631,18.4143699585
2004-10-25,16.3396644317,,3.05541886764,,10.7077638935,13.8771299228,26.817768978,152.006882452,18.6977674545,26.874585798,28.1235796463,12.8937995426,24.5014190159,24.9072760073,,25.190743351,8.18478364081,18.5463520429
2004-10-26,16.5989158925,,3.08240679455,,10.9861322668,13.9932279585,28.6600934349,153.661971717,18.8712600248,26.849595482,27.9795039309,13.0231178861,24.3697832679,25.2020071113,,25.4960218956,8.34493463822,18.9996818113
2004-10-27,17.0423723384,,3.23212553191,,11.6035658768,14.4883519346,28.5984256707,148.958033807,19.2734473466,27.979157764,28.9808301529,13.160043191,24.7589672186,25.7265285675,,25.1486359655,8.64815385998,19.0972337868
2004-10-28,16.9195690149,,3.35357120299,,11.5114740841,14.5839620817,29.2767710774,139.419493046,19.2813333726,27.7342526675,28.8871809379,13.5479982215,24.7990302724,25.981296132,,25.0802114642,8.87022990972,18.8791764298
2004-10-29,17.0969515933,,3.36706516644,,11.5198460653,14.5566448968,29.3384388416,141.640797059,19.0920687505,28.00414808,29.0024415102,14.7346841971,24.8333700327,26.3509588726,,25.2644312755,8.729297032,18.8963914843
2004-11-01,16.8581673532,,3.37027801489,,11.4277542726,14.5942060261,29.5080251933,142.250566788,18.9658923358,28.159088039,29.0456642248,14.354336128,25.085194942,26.8205304619,,25.3223289305,8.75492119158,19.0111585143
2004-11-02,17.0014378972,,3.43774783215,,11.7605405234,14.4473761573,29.2536456658,138.853278297,19.2655613207,28.5039543995,28.8079392944,14.2706595528,25.3255732645,27.0653071415,,24.9802064237,8.71862029884,18.5922588549
2004-11-03,16.9468586424,,3.55405294573,,11.7961214433,14.8912804117,29.677611545,145.822075201,19.431167865,28.568929221,28.0731531459,14.5673310467,25.2568937438,27.6397830221,,25.4486510869,8.57555207449,19.2464309257
2004-11-04,17.0287275247,,3.49879195254,,11.8254233773,15.178110853,30.0784520126,145.734965239,19.8175831351,29.0437452245,28.4981765063,14.8411816565,25.6117379342,28.7937302259,,25.9907836747,8.83179367034,19.8948646451
2004-11-05,17.1992876962,,3.51614133412,,12.041001892,15.178110853,30.1324113064,144.602535743,19.7071787722,29.2286735627,28.5341954352,15.0922113821,25.5373351201,28.7987256683,,25.596026936,8.96418516153,19.7169757486
2004-11-08,17.5813424804,,3.49429396472,,12.2670453831,15.3522579067,30.2480383643,142.511896672,19.241903243,28.9187936446,28.570214364,15.1530670731,25.7376503888,28.693821377,,25.6328708983,9.0688171465,19.9006029966
2004-11-09,17.4380719363,,3.47308916501,,12.3340212323,15.3659164991,30.3636654223,144.820310646,19.4232818391,28.6838846745,28.4189348628,15.1834949187,25.7033106285,28.4640310248,,25.8381444024,9.0688171465,19.8136501725
2004-11-10,17.0901291864,,3.51806904318,,12.4323920109,15.3829897397,30.1786621295,144.950975588,19.0841827246,28.7838459384,27.7345752147,15.5942708333,25.7376503888,28.3541312911,,25.711822246,9.16490774495,19.8078533176
2004-11-11,17.5199408187,,3.55341037604,,12.3591371758,15.4683559424,30.3636654223,146.301179988,19.1630429838,29.2036832467,28.1668023609,15.5790569105,25.9093491906,29.4880967251,,25.9170957502,9.01116278743,19.9411809811
2004-11-12,15.4049946918,,3.5662617698,,12.3486721993,15.085915354,30.2172044822,150.264683226,19.3286495281,29.4735786592,28.4333424344,15.6246986788,25.9665821246,30.247403976,,25.9486762892,9.16490774495,20.2947891322
2004-11-15,15.5482652359,,3.54955495791,,12.3612301711,15.1917694455,30.286580717,145.865630181,19.8648992906,29.2586619419,29.5859481576,15.7311961382,25.9036258972,30.1424996847,,25.796037017,9.36990102163,20.0687117897
2004-11-16,15.6574237457,,3.52995658242,,12.2147205009,15.0893300021,29.8471978967,145.865630181,19.8885573683,29.0737336037,29.1609247972,15.6703404471,25.5602282937,29.997631854,,25.796037017,9.21402071748,20.04552437
2004-11-17,15.9439648338,,3.52770758851,,12.13518668,14.9049390041,29.8317809556,149.437138594,20.3774909753,29.288650321,29.6219670864,15.7882483485,25.9379656576,30.1325087999,,25.5223390115,9.21615606412,19.8252438824
2004-11-18,15.9576096475,,3.55919350323,,12.1739070928,14.809328857,30.0167842484,150.613123072,20.4642372604,29.5735399231,29.7804503734,15.9180356899,26.0066451783,30.2973584004,,25.6749782838,9.09657665272,19.8194470274
2004-11-19,15.7802270692,,3.54505697009,,11.9980198902,14.5976206742,30.055326601,153.749081678,20.0462778867,28.8988013919,28.7431052225,15.8798629424,25.7490969756,31.8209683447,,25.6855051301,8.81684624391,19.7093067837
2004-11-22,15.7461150348,,3.94216503743,,12.0985268631,14.6385964515,30.4022077749,162.852072633,19.9043294202,29.7184837558,28.382915934,15.9485738878,25.9894752981,32.0757359091,,25.9276225965,9.01970417396,20.1498677588
2004-11-23,15.5755548633,,3.93702447992,,12.1739070928,14.4268882686,30.533251774,160.282328775,19.8727853165,30.3232494023,28.101968289,16.0325539323,25.8006066162,32.3504852433,,26.0644715993,9.31011131593,20.1904457434
2004-11-24,15.8143391035,,4.11565885326,,12.1110902347,14.4746933422,30.9880515353,163.592507304,20.3853770013,30.4232106662,28.0299304313,16.1623412736,25.9780287114,32.3155171463,,26.1328961006,9.2417802237,20.404929376
2004-11-26,15.8006942897,,4.14778733767,,12.1278413969,14.5429863044,30.9726345943,166.510691007,20.4563512345,30.3182513392,27.8786509301,16.2005140211,25.9207957774,32.4703758619,,26.1855303325,9.26953972992,20.410726231
2004-11-29,15.7256478143,,4.3977469464,,12.2136911029,14.4883519346,31.1422209459,165.029821665,20.4563512345,30.3582358447,27.1366609958,16.2081485706,25.8692861369,32.8450340449,,25.9223591733,9.07735853303,20.0745086446
2004-11-30,15.6164893045,,4.30842975973,,12.3414187143,14.3278634734,31.157637887,166.380026065,20.4563512345,30.2682707072,26.6179884203,16.1852449221,26.0581548189,32.675189002,,25.4854950492,8.91934288225,19.8078533176
2004-12-01,16.1622818534,,4.35597991667,,12.5173059169,14.7683530797,31.6124376483,157.712584917,21.1424354895,30.7830712163,27.2086988535,16.6738560895,26.4587853564,33.1647423611,,25.5802366665,9.17344913147,19.7151036386
2004-12-02,16.4010660935,,4.1901969371,,12.4754280115,14.9117683004,31.7588985884,151.077568889,21.3632442152,31.1429317663,27.2086988535,16.6738560895,26.3443194885,33.0248699728,,25.3539094696,9.24391557033,19.6571350892
2004-12-03,16.5170470101,,4.02762680597,,12.5277753932,14.8298167457,31.6355630599,157.145116441,21.3080420338,31.4678058739,27.8941473793,16.681490639,26.3214263149,33.3745509436,,25.6118172056,9.22896814391,19.7382910583
2004-12-06,16.5852710787,,4.22682340933,,12.9004887511,14.8844511155,31.404308944,154.045865533,21.3080420338,30.9784954872,27.6921204454,16.1470721746,26.2126837405,33.5593823139,,25.8039321517,9.16490774495,19.7498847682
2004-12-07,16.2919075837,,4.04112076942,,12.8460474741,14.870792523,30.8878414184,149.637071989,21.2212957487,30.1183288114,27.2014836058,16.2081485706,25.9379656576,33.0598380699,,25.6119624147,9.25886299676,19.8542281571
2004-12-08,16.0531233436,,4.06618098726,,13.1580378691,14.9766466145,30.6720042435,149.593420567,20.9058547119,30.1533152537,26.0759049739,16.246321318,25.9465505977,32.5952619229,,25.5533049951,9.45745023354,19.7151036386
2004-12-09,16.1759266671,,4.11180343513,,13.3192678048,15.0142077437,31.1730548281,147.017986715,20.6613879084,30.4032184135,26.1552726979,16.2997631645,25.7972344588,32.5952619229,,25.7879346736,9.44890884701,19.6107602497
2004-12-10,16.1622818534,,4.18634151897,,13.3339250717,14.9356708371,31.3040988271,144.573507126,20.9137407378,30.4881854878,26.2779319078,16.261590417,25.7225763893,33.1247788216,,25.8999170202,9.43182607396,19.58757283
2004-12-13,16.2646179563,,4.17091984645,,13.227136413,14.9868905588,31.7588985884,151.514083102,20.9452848415,31.36784461,26.2635014125,16.6891251885,25.9006071703,34.4385801834,,26.1772066404,9.52364597914,19.8542281571
2004-12-14,16.5102246033,,4.1953374946,,13.2564509468,15.1917694455,32.4372439952,150.990266047,21.2686119042,32.0675734573,27.1870531105,16.6891251885,25.6708900336,34.4385801834,,26.23586406,9.55994687188,19.9991495305
2004-12-15,16.4965797895,,4.19340978554,,13.2020096698,15.1439643719,32.2214068203,150.859311783,21.5682808891,31.3128659149,27.4107257874,16.5517032977,25.4009723979,34.7732748269,,26.5024886948,9.72223321592,20.1904457434
2004-12-16,16.1554594465,,4.27925709589,,13.1789768218,15.7722596243,32.144322115,149.244209198,21.3317001116,30.5431641829,26.7829992427,16.8189125299,25.3722577558,34.6933477478,,26.5131536802,9.69874440297,20.2310237279
2004-12-17,16.2509731425,,4.17606040395,,12.9130521227,16.0454314732,32.7224574048,149.593420567,21.5761669151,30.2127922057,26.4005911177,16.6127796936,25.2344274737,35.9921627823,,26.4225013044,9.71796252266,20.1730551786
2004-12-20,16.080412971,,4.03019708472,,12.977962876,15.8507965309,32.5297456415,147.934666561,21.292269982,30.3782280975,26.0831202215,16.6051451441,25.5330597515,35.9721810126,,26.4758262313,9.52578132577,20.1962425983
2004-12-21,16.2509731425,,4.09252634448,,12.9842445618,15.7415277913,32.3524508193,154.875242537,21.5525088373,30.493183551,26.314008146,16.681490639,25.5732602505,38.1751711287,,26.5291511583,9.73931598898,20.3353671168
2004-12-22,16.373776466,,4.09638176261,,11.9540480896,15.8781137158,32.7609997575,153.653002742,21.6865712779,31.0179801864,26.4727435941,16.7731052329,25.6881188188,38.1202212619,,26.550481129,9.84194763936,20.4223199408
2004-12-23,16.3533092455,,4.11308857451,,11.9017007079,15.8507965309,32.4912032889,154.526031167,21.7260014075,31.3041193043,26.2995776507,16.9410653217,25.9350647409,37.5005427831,,26.4704937386,9.88471082701,20.225226873
2004-12-27,16.2373283288,,4.058470151,,11.8472594309,15.7107959583,32.2907830551,150.553751835,21.4578765263,31.1491484167,26.032613488,16.696759738,25.5560314652,37.4505687122,,26.2625265235,9.85691475504,20.0571180798
2004-12-28,16.3805988729,,4.12401225921,,12.0398977956,15.8303086422,32.8072505807,152.86727716,21.4736485781,31.8490169415,26.1408422026,17.0250453662,25.6996046757,38.5499982714,,26.4491637678,9.97665168048,20.1266803391
2004-12-29,16.6330279268,,4.1407190711,,12.144592559,15.9942117515,32.7764166985,153.260139951,21.284383956,31.6190601405,26.4366673559,16.742567035,25.6192036778,38.2801382887,,26.534483651,10.0921122872,20.0571180798
2004-12-30,16.4351781278,,4.16385157988,,12.2576629035,16.0215289364,33.0243120742,151.906945893,21.2134097228,31.5840667142,26.7180620139,17.0708526631,25.4411728968,38.010278306,,26.7424508661,10.1199083591,20.04552437
2004-12-31,16.4420005347,,4.13814879235,,12.2869774373,15.9293334374,33.1172728401,155.137151064,21.292269982,31.364108035,26.6386942898,17.0326799156,25.4698875389,37.9303197926,,26.7371183734,10.0707306933,19.9063998515
2005-01-03,16.2919075837,,4.06682355695,,12.1760009881,15.9361627336,32.7919101595,150.815660362,20.7954503491,30.8392066414,26.2562861649,16.7654706834,25.1827411179,37.4105894555,,26.2411965527,9.99375695554,19.7209004935
2005-01-04,15.8620959515,,4.10859058669,,12.0796818057,15.7756742724,32.7066961241,147.541803769,20.3065167421,30.024359716,25.5419766484,16.5822414956,24.7807361286,34.9818496111,,26.0332293376,10.0322438244,19.6455413794
2005-01-05,15.8552735446,,4.14457448923,,12.0566489577,15.5946979226,32.6834559327,146.799729608,20.2276564829,29.8593907066,25.6574206107,16.2997631645,24.6773634171,35.2517095938,,25.798599659,10.2460597627,19.4136671819
2005-01-06,15.5073307947,,4.14778733767,,12.1592498259,15.946406678,33.0475522657,147.672758033,20.0462778867,29.3644836783,25.6141291249,16.6356833421,24.5108184929,35.0817977528,,26.0598918011,10.7934285647,19.4194640368
2005-01-07,15.493685981,,4.44979509115,,12.1236536063,16.2195785268,32.9236045778,146.887032451,20.9847149711,29.3844799219,25.6502053631,16.6738560895,24.4648750656,34.2822126188,,26.0492268157,10.4363559478,19.3441049227
2005-01-10,15.4186395055,,4.43116057019,,12.1236536063,16.37665234,32.6757092022,149.287860619,21.2607258783,29.4044761654,25.5491918961,16.8112779804,24.4821038508,34.2222437338,,26.2838564943,10.4513230635,19.407870327
2005-01-11,15.152565638,,4.14842990736,,12.1529681401,16.0761633062,32.9545914998,147.323546663,20.897968686,29.054541903,25.3110887239,16.5746069462,24.5280472782,32.3732031115,,26.166541655,10.3957309195,19.407870327
2005-01-12,15.1320984174,,4.2062611793,,12.1571559306,16.1137244354,33.1250195705,150.248191886,20.8112224009,29.4844611397,25.6574206107,16.4677232533,24.3040730698,31.9534209162,,26.2625265235,10.3615203694,19.4890262961
2005-01-13,14.8114452949,,4.485136424,,11.9561419848,15.8047035108,32.8383905425,152.16885442,20.6456158566,29.1045325119,25.3255192192,16.681490639,23.8331529394,31.7635194468,,26.2625265235,10.4555993822,19.6629319442
2005-01-14,15.0434071282,,4.51083921153,,11.9917382044,15.880241959,32.9236045778,152.343460105,20.7323621417,29.1095315728,25.7151425918,16.727297936,24.3500164972,31.6635713051,,26.4011713336,10.4449085853,20.039727515
2005-01-18,15.3026585889,,4.53975484751,,12.1341230827,15.8081370766,33.7137710877,153.041882845,20.5825276492,29.1845174862,26.0253982404,17.7045202709,25.3492860421,32.2232808989,,26.5824760852,10.4769809761,20.1788520335
2005-01-19,15.050229535,,4.49027698151,,12.0398977956,15.8115706425,33.9694131938,151.339477417,20.50366739,28.9345644416,25.3543802098,17.7961348648,25.2229416169,31.6036024201,,26.6198035341,10.3829019632,20.1440709039
2005-01-20,15.1798552654,,4.52754602343,,12.1466864543,15.7085636676,33.8377187755,150.204540465,20.2434285347,29.0295465986,25.0008330754,17.8114039638,24.9817386233,31.6036024201,,26.6198035341,10.4662901792,20.1150866292
2005-01-21,14.8728469567,,4.52947373249,,11.9372969274,15.7875356817,33.179246684,150.684706098,19.8412412128,28.5296405094,24.8709586179,17.2998891479,24.5969624192,31.3037579948,,26.3371814212,10.2653031972,19.5527917004
2005-01-24,14.6272403097,,4.54682311408,,12.0545550625,15.7703678525,32.7144428546,151.252174574,19.6362045389,27.6897982796,24.5679182169,17.4373110387,24.8381654128,27.5656974935,,26.6677959683,10.0921122872,19.6455413794
2005-01-25,14.8728469567,,4.62971460386,,11.8346960592,15.7635007209,33.0010718827,149.113254934,19.8727853165,27.7847804365,24.748299408,17.2922545984,25.0563966927,29.4647121867,,26.3798413628,10.1370136342,19.4658388763
2005-01-26,15.0092950939,,4.64256599763,,12.1194658158,15.7566335892,33.4426355206,150.728357519,20.0305058349,27.9997400548,25.1667837711,17.2922545984,25.0276820506,29.5146862576,,26.5931410706,10.3700730069,19.9991495305
2005-01-27,15.0092950939,,4.66762621547,,12.0315222145,15.6089902585,33.1172728401,162.208681304,20.2513145606,28.0797250291,25.1307075329,17.3991382912,24.786479057,29.6446188418,,26.5024886948,10.4812572948,20.4455073606
2005-01-28,14.7432212263,,4.75373055369,,12.222066684,15.5437525078,32.6369755497,159.327687502,20.1882263533,27.7347898276,25.0657703042,17.6052711275,24.8094507707,28.5451892826,,26.5558136217,10.5838889452,20.5150696198
2005-01-31,15.0843415693,,4.94136090266,,12.2032216266,15.4579133621,33.6208103218,159.545944609,20.5430975196,28.4446564742,25.8955237828,18.4756097696,24.9702527664,29.3547692308,,26.726453388,10.861849665,20.4339136507
2005-02-01,15.3640602506,,4.98184279302,,12.3456065048,15.639892351,33.9849066548,165.26428079,20.4957813641,28.9445625634,25.9676762593,18.3152842302,25.2573991874,28.9249922213,,27.0890628913,11.062836647,20.6483972834
2005-02-02,15.4868635741,,5.11678242756,,12.3204797616,15.6707944435,34.0856141512,167.839714643,20.3696049494,31.1391502949,25.9821067545,18.2923805818,25.073625478,29.5746551426,,26.9877455301,11.3386592074,20.6657878482
2005-02-03,15.0775191625,,4.99983474429,,12.5591838223,15.6776615751,34.4884441366,168.057971749,20.0935940422,31.7040441757,25.4265326862,18.3610915272,25.3320572568,30.9639343129,,26.9290881104,11.3472118449,20.6483972834
2005-02-04,15.3163034026,,5.06601942218,,12.479615802,15.6295916535,35.619466788,167.621457537,20.2907446902,31.9889906465,27.0716091483,18.3839951757,25.3550289705,31.3437372515,,26.9237556177,11.5738567395,20.6657878482
2005-02-07,15.7734046623,,5.07244511907,,12.448207373,15.6536266143,35.6272135185,163.736481047,20.3222887939,31.7540347846,27.0716091483,18.3000151312,25.1080830485,31.773514261,,26.9290881104,11.4990211611,20.4744916353
2005-02-08,16.2032162945,,5.19838877797,,12.5905922513,15.5471860736,35.3638246818,157.843539181,20.3853770013,31.8440178806,27.4323715303,18.1167859434,25.1367976906,31.8434779602,,26.9290881104,11.5396461894,20.4802884902
2005-02-09,15.7529374417,,5.0595937253,,12.3791088291,15.5059832837,35.4722789087,156.446693701,20.11725212,31.2891221216,26.8262907285,18.0709786465,24.608448276,30.5941261884,,27.1797152671,11.3001723385,20.3280622178
2005-02-10,15.7188254074,,5.03517607715,,12.4586768494,15.4441790988,35.6814406319,157.581630653,20.0462778867,31.3341136697,26.5737570611,18.2084005373,24.4189316382,29.3547692308,,27.1850477598,11.0008300249,20.2753685082
2005-02-11,16.1827490739,,5.2183084383,,12.6345640519,15.8630741299,36.6033015601,165.875400687,19.8727853165,31.8440178806,27.4540172733,18.513782517,24.6601346318,29.5246810717,,27.3076950918,10.9773102717,20.2285296551
2005-02-14,16.3874212798,,5.43806727168,,12.6073434134,15.9626475389,36.2624454186,163.299966835,19.431167865,31.7290394801,27.1293311294,18.7809917492,24.4361604235,29.7845462403,,27.547657263,10.9366852434,20.3690462142
2005-02-15,16.6398503336,,5.68095861384,,12.9214277038,16.0931230404,36.28568561,165.744446424,19.6362045389,32.4489042485,26.9273041955,18.6931944301,24.3787311393,29.0749144339,,27.478334858,10.9858629092,20.2870782214
2005-02-16,16.326019618,,5.79148060022,,12.826155469,16.0793887771,35.5652396746,173.73265651,19.7544949277,32.2939333609,26.7902144903,19.106896274,24.2466437856,29.194852204,,27.3503550333,11.2595473102,20.1934005153
2005-02-17,16.1691042602,,5.64240443255,,12.5035639384,15.9866824997,35.0617021928,169.411165807,19.3286495281,31.5290770444,26.4799588417,18.9919790951,24.3385306403,28.5152048401,,27.355687526,11.2787907446,20.1524165189
2005-02-18,16.080412971,,5.57814746372,,12.5685011945,15.9317454465,34.7905666257,171.98659966,19.6362045389,31.409099583,26.1913489361,19.0149625309,24.0973276467,28.8950077787,,27.2010452379,11.2060933256,19.7484314115
2005-02-22,16.0190113093,,5.48047687111,,12.3192259208,15.6021231269,34.1243478036,177.661284421,19.5573442797,30.7492235453,26.3356538889,19.0839128382,23.9537544363,29.8944891962,,26.6091385487,10.8511588681,19.1453811787
2005-02-23,15.6778909662,,5.66939235945,,12.3988264284,15.7051301018,34.4574572146,183.859786236,19.4863700465,30.8692010067,26.4438826035,17.6972455465,24.0800988615,28.565178911,,26.7211208953,11.2060933256,19.0282840461
2005-02-24,15.8211615103,,5.71437223763,,12.5685011945,15.9180111832,34.6046450939,194.379778753,19.3049914503,30.6892348146,26.9714593814,17.8581295969,24.4821038508,29.7745514261,,26.9770805447,11.5139882768,19.297607451
2005-02-25,16.0667681573,,5.71822765576,,12.5685011945,15.8871090907,34.8447937391,196.300441287,19.8333551869,30.7092310582,27.101546806,18.5246492344,24.6945922023,29.9244736387,,27.3716850041,11.5246790737,19.5610759994
2005-02-28,16.373776466,,5.765135243,,12.5475536925,15.7909692475,34.4419637537,194.64168728,20.1487962237,30.8692010067,26.5378346325,18.4633600723,24.6716204886,29.7045877269,,27.4463399018,11.5738567395,19.5552211427
2005-03-01,16.7012519954,,5.71887022545,,12.8848084746,15.78066855,34.7363395122,189.883682366,20.1803403274,31.1641455993,27.4629007635,18.6855332848,24.6945922023,29.5346758859,,27.531659785,11.8240213873,19.7367216982
2005-03-02,16.6057382993,,5.67016344308,,12.9329877292,15.8150042083,34.8990208525,193.725007434,20.0462778867,31.1691446602,27.2533154682,18.6702109943,24.6256770613,29.5346758859,,27.5369922776,12.587344287,19.8538188308
2005-03-03,16.6671399611,,5.37059745442,,13.0146829869,15.7978363791,35.0307152708,196.829855183,19.8018110832,31.1691446602,26.6896032946,19.0073013856,24.5108184929,28.855028522,,27.3343575552,12.3799428268,19.883093114
2005-03-04,16.4488229415,,5.50168167082,,13.1236099973,15.9351790123,35.3405844904,202.602248181,20.0068477571,31.8790113069,26.8269177984,19.3980197938,24.6141912045,29.1248885048,,27.6383096389,12.3093835672,20.0528839562
2005-03-07,16.8854569806,,5.49397083456,,13.1194204969,16.0175845922,35.5110125611,198.710255933,20.1014800682,32.5288892228,26.7763282444,19.1911688718,24.9013376254,29.7345721694,,27.6943008122,12.4120152176,20.2343845118
2005-03-08,16.619383113,,5.20866989298,,13.1508417499,15.9660811048,35.4335452562,196.042710684,19.9674176275,32.4689004921,26.7040574529,19.0609294025,24.9128234822,30.0843906655,,27.5755338301,12.3842191456,20.2753685082
2005-03-09,16.3805988729,,5.05702344655,,12.6753334547,15.760067155,35.1856498806,192.762941935,19.8491272387,32.2489418129,26.6823762154,18.7774670279,24.8439083412,30.1443595506,,26.9655034224,12.3157980453,19.7191571284
2005-03-10,16.3123748043,,5.11871013662,,12.6543859527,15.8939762224,35.224383533,184.672845688,19.6756346685,32.6488666842,27.3544945762,18.9766568046,25.0650110854,30.1343647364,,27.1436538954,12.0977057883,20.0294645297
2005-03-11,15.9234976132,,5.17525626919,,12.6334384507,15.7944028133,35.3483312209,191.625955435,19.2892193985,32.2039502648,26.8341448776,18.8540784805,25.0765378782,29.8944891962,,26.7225709591,12.2516532639,19.6547537054
2005-03-14,16.1486370396,,5.18168196607,,12.7905447156,15.8356056033,35.1933966111,192.281909185,19.3049914503,32.6638638669,26.8919615107,18.9230287878,25.3070737355,29.8744995678,,27.1814433897,12.1490216135,20.0528839562
