Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP
2010-11-24,24.8430755335,,40.6196912856,,28.0840082863,19.0121215706,52.6206599644,278.017048135,38.3386839377,28.4,30.1962958373,25.1695098387,33.792930172,35.43,,21.4476442382,12.2161766177,27.529798592
2010-11-26,24.8499118228,,40.6461435378,,28.0386236575,18.9473443251,51.9417405915,274.389525593,38.0350283736,28.72,29.7728668883,24.9389885478,33.6008409318,35.2,,21.3516320567,12.2815814895,27.3998689485
2010-11-29,24.3713715676,,40.8874396915,,28.0113928802,18.8218384118,52.2591574411,276.900887353,38.0870836132,28.36,29.706446661,24.6572403033,33.2905429285,35.52,,21.233463218,12.1580389538,27.2699393049
2010-11-30,23.940685338,,40.149357339,,28.0023159545,18.8299355675,51.5978723377,272.514523448,37.5838829641,27.8,29.5237910359,24.7511563848,32.9285285913,35.29,,21.2113065607,11.9908931702,27.2087959433
2010-12-01,24.6926771675,,40.8267930646,,28.6377007573,19.0323644599,52.4443172701,282.03386639,38.1738423458,28.37,30.6197247864,25.1780476643,34.0662879368,36.57,,21.5584275246,12.2379782416,27.82022956
2010-12-02,25.1028545291,,41.0526049732,,28.9372393073,19.2752791307,52.7617341198,291.926516899,38.4427944169,29.1,31.1208659449,25.7159306765,34.4947947033,37.64,,21.5805841819,11.5403262753,27.5756561133
2010-12-03,25.6224125205,,40.960989856,,29.1732393769,19.1781132624,52.4002315965,301.072552275,38.3647115575,29.14,31.4299029927,25.9464519674,34.526193906,37.99,,21.5879697343,11.4676541955,27.5068698314
2010-12-06,25.3831423929,,41.3106757258,,29.2095470799,18.9959272592,52.0739976122,311.991798591,38.4601461634,29.23,31.0540471238,25.7415441532,34.4227612382,37.58,,21.4587225669,11.4676541955,27.3616543474
2010-12-07,25.6907754141,,41.0603470957,,29.3003163375,18.9837815257,52.232706037,301.912494299,39.0327537986,29.02,31.6220071035,25.7586198044,34.3618098447,37.27,,21.2641195718,11.5185246514,27.0712233795
2010-12-08,25.7454657289,,41.4216461494,,28.7920084952,18.9190042801,52.3737801924,289.220037043,39.0501055451,29.21,31.9310441512,25.5707876414,34.5908393234,37.83,,21.2042417272,11.6202655631,26.8113640924
